Series Id,Year,Period,Value
APU0000717311,2014,M02,5.002
APU0000717311,2014,M03,5.005
APU0000717311,2014,M04,5.204
APU0000717311,2014,M05,5.153
APU0000717311,2014,M06,4.670
APU0000717311,2014,M07,5.099
APU0000717311,2014,M08,5.167
APU0000717311,2014,M09,5.215
APU0000717311,2014,M10,5.032
APU0000717311,2014,M11,4.713
APU0000717311,2014,M12,4.590
APU0000717311,2015,M01,4.738
APU0000717311,2015,M02,4.910
APU0000717311,2015,M03,4.827
APU0000717311,2015,M04,4.990
APU0000717311,2015,M05,4.715
APU0000717311,2015,M06,4.686
APU0000717311,2015,M07,4.790
APU0000717311,2015,M08,4.808
APU0000717311,2015,M09,4.669
APU0000717311,2015,M10,4.609
APU0000717311,2015,M11,4.412
APU0000717311,2015,M12,4.486
APU0000717311,2016,M01,4.498
APU0000717311,2016,M02,4.447
APU0000717311,2016,M03,4.405
APU0000717311,2016,M04,4.428
APU0000717311,2016,M05,4.443
APU0000717311,2016,M06,4.481
APU0000717311,2016,M07,4.428
APU0000717311,2016,M08,4.316
APU0000717311,2016,M09,4.372
APU0000717311,2016,M10,4.309
APU0000717311,2016,M11,4.306
APU0000717311,2016,M12,4.281
APU0000717311,2017,M01,4.468
APU0000717311,2017,M02,4.583
APU0000717311,2017,M03,4.650
APU0000717311,2017,M04,4.622
APU0000717311,2017,M05,4.597
APU0000717311,2017,M06,4.545
APU0000717311,2017,M07,4.335
APU0000717311,2017,M08,4.373
APU0000717311,2017,M09,4.323
APU0000717311,2017,M10,4.327
APU0000717311,2017,M11,4.324
APU0000717311,2017,M12,4.285
APU0000717311,2018,M01,4.291
APU0000717311,2018,M02,4.267
APU0000717311,2018,M03,4.343
APU0000717311,2018,M04,4.313
APU0000717311,2018,M05,4.294
APU0000717311,2018,M09,4.306
APU0000717311,2019,M10,4.174
APU0000717311,2019,M11,4.197
APU0000717311,2019,M12,4.053
APU0000717311,2020,M01,4.174
APU0000717311,2020,M02,4.250
APU0000717311,2020,M03,4.334
APU0000717311,2020,M04,4.396
APU0000717311,2020,M05,4.466
APU0000717311,2020,M06,4.517
APU0000717311,2020,M07,4.536
APU0000717311,2020,M08,4.504
APU0000717311,2020,M09,4.487
APU0000717311,2020,M10,4.522
APU0000717311,2020,M11,4.485
APU0000717311,2020,M12,4.520
APU0000717311,2021,M01,4.591
APU0000717311,2021,M02,4.673
APU0000717311,2021,M03,4.671
APU0000717311,2021,M04,4.752
APU0000717311,2021,M05,4.566
APU0000717311,2021,M06,4.605
APU0000717311,2021,M07,4.562
APU0000717311,2021,M08,4.726
APU0000717311,2021,M09,4.733
APU0000717311,2021,M10,4.800
APU0000717311,2021,M11,4.816
APU0000717311,2021,M12,4.965
APU0000717311,2022,M01,5.135
APU0000717311,2022,M02,5.247
APU0000717311,2022,M03,5.410
APU0000717311,2022,M04,5.529
APU0000717311,2022,M05,5.835
APU0000717311,2022,M06,5.793
APU0000717311,2022,M07,6.112
APU0000717311,2022,M08,6.235
APU0000717311,2022,M09,6.170
APU0000717311,2022,M10,6.408
APU0000717311,2022,M11,6.356
APU0000717311,2022,M12,6.465
APU0000717311,2023,M01,6.358
APU0000717311,2023,M02,6.351
APU0000717311,2023,M03,6.184
APU0000717311,2023,M04,6.040
APU0000717311,2023,M05,6.094
APU0000717311,2023,M06,6.091
APU0000717311,2023,M07,6.141
APU0000717311,2023,M08,6.091
APU0000717311,2023,M09,6.085
APU0000717311,2023,M10,6.178
APU0000708111,1980,M01,0.879
APU0000708111,1980,M02,0.774
APU0000708111,1980,M03,0.812
APU0000708111,1980,M04,0.797
APU0000708111,1980,M05,0.737
APU0000708111,1980,M06,0.731
APU0000708111,1980,M07,0.776
APU0000708111,1980,M08,0.907
APU0000708111,1980,M09,0.898
APU0000708111,1980,M10,0.867
APU0000708111,1980,M11,0.917
APU0000708111,1980,M12,1.031
APU0000708111,1981,M01,0.943
APU0000708111,1981,M02,0.924
APU0000708111,1981,M03,0.875
APU0000708111,1981,M04,0.904
APU0000708111,1981,M05,0.836
APU0000708111,1981,M06,0.852
APU0000708111,1981,M07,0.860
APU0000708111,1981,M08,0.868
APU0000708111,1981,M09,0.915
APU0000708111,1981,M10,0.898
APU0000708111,1981,M11,0.943
APU0000708111,1981,M12,0.966
APU0000708111,1982,M01,0.925
APU0000708111,1982,M02,1.007
APU0000708111,1982,M03,0.952
APU0000708111,1982,M04,0.896
APU0000708111,1982,M05,0.842
APU0000708111,1982,M06,0.783
APU0000708111,1982,M07,0.851
APU0000708111,1982,M08,0.778
APU0000708111,1982,M09,0.852
APU0000708111,1982,M10,0.854
APU0000708111,1982,M11,0.849
APU0000708111,1982,M12,0.813
APU0000708111,1983,M01,0.821
APU0000708111,1983,M02,0.794
APU0000708111,1983,M03,0.836
APU0000708111,1983,M04,0.825
APU0000708111,1983,M05,0.865
APU0000708111,1983,M06,0.825
APU0000708111,1983,M07,0.847
APU0000708111,1983,M08,0.884
APU0000708111,1983,M09,0.938
APU0000708111,1983,M10,0.962
APU0000708111,1983,M11,0.996
APU0000708111,1983,M12,1.131
APU0000708111,1984,M01,1.301
APU0000708111,1984,M02,1.324
APU0000708111,1984,M03,1.153
APU0000708111,1984,M04,1.199
APU0000708111,1984,M05,1.054
APU0000708111,1984,M06,0.903
APU0000708111,1984,M07,0.876
APU0000708111,1984,M08,0.860
APU0000708111,1984,M09,0.854
APU0000708111,1984,M10,0.842
APU0000708111,1984,M11,0.823
APU0000708111,1984,M12,0.867
APU0000708111,1985,M01,0.746
APU0000708111,1985,M02,0.784
APU0000708111,1985,M03,0.790
APU0000708111,1985,M04,0.783
APU0000708111,1985,M05,0.745
APU0000708111,1985,M06,0.724
APU0000708111,1985,M07,0.787
APU0000708111,1985,M08,0.789
APU0000708111,1985,M09,0.857
APU0000708111,1985,M10,0.860
APU0000708111,1985,M11,0.872
APU0000708111,1985,M12,0.906
APU0000708111,1986,M01,0.901
APU0000708111,1986,M02,0.866
APU0000708111,1986,M03,0.887
APU0000708111,1986,M04,0.890
APU0000708111,1986,M05,0.820
APU0000708111,1986,M06,0.795
APU0000708111,1986,M07,0.833
APU0000708111,1986,M08,0.913
APU0000708111,1986,M09,0.868
APU0000708111,1986,M10,0.855
APU0000708111,1986,M11,0.897
APU0000708111,1986,M12,0.910
APU0000708111,1987,M01,0.862
APU0000708111,1987,M02,0.823
APU0000708111,1987,M03,0.800
APU0000708111,1987,M04,0.786
APU0000708111,1987,M05,0.763
APU0000708111,1987,M06,0.711
APU0000708111,1987,M07,0.763
APU0000708111,1987,M08,0.730
APU0000708111,1987,M09,0.837
APU0000708111,1987,M10,0.778
APU0000708111,1987,M11,0.805
APU0000708111,1987,M12,0.733
APU0000708111,1988,M01,0.760
APU0000708111,1988,M02,0.718
APU0000708111,1988,M03,0.740
APU0000708111,1988,M04,0.719
APU0000708111,1988,M05,0.678
APU0000708111,1988,M06,0.705
APU0000708111,1988,M07,0.803
APU0000708111,1988,M08,0.909
APU0000708111,1988,M09,0.874
APU0000708111,1988,M10,0.896
APU0000708111,1988,M11,0.839
APU0000708111,1988,M12,0.833
APU0000708111,1989,M01,0.941
APU0000708111,1989,M02,0.890
APU0000708111,1989,M03,1.031
APU0000708111,1989,M04,0.997
APU0000708111,1989,M05,0.956
APU0000708111,1989,M06,0.937
APU0000708111,1989,M07,0.961
APU0000708111,1989,M08,0.983
APU0000708111,1989,M09,1.038
APU0000708111,1989,M10,1.023
APU0000708111,1989,M11,1.080
APU0000708111,1989,M12,1.137
APU0000708111,1990,M01,1.223
APU0000708111,1990,M02,1.041
APU0000708111,1990,M03,1.111
APU0000708111,1990,M04,1.092
APU0000708111,1990,M05,0.940
APU0000708111,1990,M06,0.930
APU0000708111,1990,M07,0.899
APU0000708111,1990,M08,0.954
APU0000708111,1990,M09,0.946
APU0000708111,1990,M10,1.012
APU0000708111,1990,M11,1.018
APU0000708111,1990,M12,1.001
APU0000708111,1991,M01,1.106
APU0000708111,1991,M02,0.987
APU0000708111,1991,M03,1.069
APU0000708111,1991,M04,1.002
APU0000708111,1991,M05,0.908
APU0000708111,1991,M06,0.884
APU0000708111,1991,M07,0.966
APU0000708111,1991,M08,1.024
APU0000708111,1991,M09,0.987
APU0000708111,1991,M10,0.976
APU0000708111,1991,M11,0.950
APU0000708111,1991,M12,1.012
APU0000708111,1992,M01,0.933
APU0000708111,1992,M02,0.881
APU0000708111,1992,M03,0.850
APU0000708111,1992,M04,0.829
APU0000708111,1992,M05,0.836
APU0000708111,1992,M06,0.801
APU0000708111,1992,M07,0.827
APU0000708111,1992,M08,0.809
APU0000708111,1992,M09,0.873
APU0000708111,1992,M10,0.858
APU0000708111,1992,M11,0.897
APU0000708111,1992,M12,0.928
APU0000708111,1993,M01,0.898
APU0000708111,1993,M02,0.895
APU0000708111,1993,M03,0.927
APU0000708111,1993,M04,0.997
APU0000708111,1993,M05,0.895
APU0000708111,1993,M06,0.921
APU0000708111,1993,M07,0.900
APU0000708111,1993,M08,0.929
APU0000708111,1993,M09,0.890
APU0000708111,1993,M10,0.897
APU0000708111,1993,M11,0.917
APU0000708111,1993,M12,0.871
APU0000708111,1994,M01,0.917
APU0000708111,1994,M02,0.903
APU0000708111,1994,M03,0.926
APU0000708111,1994,M04,0.861
APU0000708111,1994,M05,0.801
APU0000708111,1994,M06,0.841
APU0000708111,1994,M07,0.815
APU0000708111,1994,M08,0.895
APU0000708111,1994,M09,0.855
APU0000708111,1994,M10,0.810
APU0000708111,1994,M11,0.857
APU0000708111,1994,M12,0.873
APU0000708111,1995,M01,0.882
APU0000708111,1995,M02,0.863
APU0000708111,1995,M03,0.875
APU0000708111,1995,M04,0.833
APU0000708111,1995,M05,0.819
APU0000708111,1995,M06,0.825
APU0000708111,1995,M07,0.879
APU0000708111,1995,M08,0.984
APU0000708111,1995,M09,0.956
APU0000708111,1995,M10,0.981
APU0000708111,1995,M11,1.037
APU0000708111,1995,M12,1.160
APU0000708111,1996,M01,1.155
APU0000708111,1996,M02,1.091
APU0000708111,1996,M03,1.138
APU0000708111,1996,M04,1.086
APU0000708111,1996,M05,1.021
APU0000708111,1996,M06,0.945
APU0000708111,1996,M07,1.042
APU0000708111,1996,M08,1.072
APU0000708111,1996,M09,1.150
APU0000708111,1996,M10,1.129
APU0000708111,1996,M11,1.139
APU0000708111,1996,M12,1.308
APU0000708111,1997,M01,1.148
APU0000708111,1997,M02,1.132
APU0000708111,1997,M03,1.056
APU0000708111,1997,M04,1.081
APU0000708111,1997,M05,1.002
APU0000708111,1997,M06,0.952
APU0000708111,1997,M07,0.979
APU0000708111,1997,M08,1.061
APU0000708111,1997,M09,1.009
APU0000708111,1997,M10,1.018
APU0000708111,1997,M11,1.090
APU0000708111,1997,M12,1.172
APU0000708111,1998,M01,1.120
APU0000708111,1998,M02,1.073
APU0000708111,1998,M03,1.043
APU0000708111,1998,M04,1.061
APU0000708111,1998,M05,0.960
APU0000708111,1998,M06,0.932
APU0000708111,1998,M07,0.971
APU0000708111,1998,M08,1.053
APU0000708111,1998,M09,1.022
APU0000708111,1998,M10,1.048
APU0000708111,1998,M11,1.077
APU0000708111,1998,M12,1.089
APU0000708111,1999,M01,1.053
APU0000708111,1999,M02,1.078
APU0000708111,1999,M03,1.005
APU0000708111,1999,M04,0.942
APU0000708111,1999,M05,0.900
APU0000708111,1999,M06,0.949
APU0000708111,1999,M07,0.880
APU0000708111,1999,M08,1.020
APU0000708111,1999,M09,0.956
APU0000708111,1999,M10,0.888
APU0000708111,1999,M11,0.920
APU0000708111,1999,M12,0.920
APU0000708111,2000,M01,0.975
APU0000708111,2000,M02,0.962
APU0000708111,2000,M03,0.931
APU0000708111,2000,M04,0.939
APU0000708111,2000,M05,0.852
APU0000708111,2000,M06,0.838
APU0000708111,2000,M07,0.868
APU0000708111,2000,M08,0.893
APU0000708111,2000,M09,0.920
APU0000708111,2000,M10,0.923
APU0000708111,2000,M11,0.902
APU0000708111,2000,M12,0.959
APU0000708111,2001,M01,1.011
APU0000708111,2001,M02,0.943
APU0000708111,2001,M03,0.886
APU0000708111,2001,M04,1.028
APU0000708111,2001,M05,0.881
APU0000708111,2001,M06,0.920
APU0000708111,2001,M07,0.862
APU0000708111,2001,M08,0.929
APU0000708111,2001,M09,0.916
APU0000708111,2001,M10,0.916
APU0000708111,2001,M11,0.935
APU0000708111,2001,M12,0.925
APU0000708111,2002,M01,0.973
APU0000708111,2002,M02,0.996
APU0000708111,2002,M03,1.003
APU0000708111,2002,M04,1.047
APU0000708111,2002,M05,0.997
APU0000708111,2002,M06,0.975
APU0000708111,2002,M07,0.990
APU0000708111,2002,M08,1.053
APU0000708111,2002,M09,1.055
APU0000708111,2002,M10,1.039
APU0000708111,2002,M11,1.080
APU0000708111,2002,M12,1.176
APU0000708111,2003,M01,1.175
APU0000708111,2003,M02,1.189
APU0000708111,2003,M03,1.209
APU0000708111,2003,M04,1.131
APU0000708111,2003,M05,1.009
APU0000708111,2003,M06,1.199
APU0000708111,2003,M07,1.150
APU0000708111,2003,M08,1.277
APU0000708111,2003,M09,1.257
APU0000708111,2003,M10,1.330
APU0000708111,2003,M11,1.448
APU0000708111,2003,M12,1.559
APU0000708111,2004,M01,1.573
APU0000708111,2004,M02,1.583
APU0000708111,2004,M03,1.625
APU0000708111,2004,M04,1.562
APU0000708111,2004,M05,1.372
APU0000708111,2004,M06,1.311
APU0000708111,2004,M07,1.253
APU0000708111,2004,M08,1.277
APU0000708111,2004,M09,1.145
APU0000708111,2004,M10,1.089
APU0000708111,2004,M11,1.085
APU0000708111,2004,M12,1.199
APU0000708111,2005,M01,1.211
APU0000708111,2005,M02,1.284
APU0000708111,2005,M03,1.132
APU0000708111,2005,M04,1.164
APU0000708111,2005,M05,1.185
APU0000708111,2005,M06,1.139
APU0000708111,2005,M07,1.165
APU0000708111,2005,M08,1.166
APU0000708111,2005,M09,1.279
APU0000708111,2005,M10,1.264
APU0000708111,2005,M11,1.279
APU0000708111,2005,M12,1.350
APU0000708111,2006,M01,1.449
APU0000708111,2006,M02,1.328
APU0000708111,2006,M03,1.302
APU0000708111,2006,M04,1.283
APU0000708111,2006,M05,1.206
APU0000708111,2006,M06,1.242
APU0000708111,2006,M07,1.213
APU0000708111,2006,M08,1.244
APU0000708111,2006,M09,1.254
APU0000708111,2006,M10,1.257
APU0000708111,2006,M11,1.354
APU0000708111,2006,M12,1.543
APU0000708111,2007,M01,1.549
APU0000708111,2007,M02,1.746
APU0000708111,2007,M03,1.634
APU0000708111,2007,M04,1.616
APU0000708111,2007,M05,1.504
APU0000708111,2007,M06,1.373
APU0000708111,2007,M07,1.502
APU0000708111,2007,M08,1.634
APU0000708111,2007,M09,1.825
APU0000708111,2007,M10,1.771
APU0000708111,2007,M11,1.862
APU0000708111,2007,M12,2.099
APU0000708111,2008,M01,2.175
APU0000708111,2008,M02,2.168
APU0000708111,2008,M03,2.203
APU0000708111,2008,M04,2.069
APU0000708111,2008,M05,1.930
APU0000708111,2008,M06,1.920
APU0000708111,2008,M07,2.011
APU0000708111,2008,M08,1.854
APU0000708111,2008,M09,1.978
APU0000708111,2008,M10,1.858
APU0000708111,2008,M11,1.838
APU0000708111,2008,M12,1.834
APU0000708111,2009,M01,1.850
APU0000708111,2009,M02,1.795
APU0000708111,2009,M03,1.693
APU0000708111,2009,M04,1.774
APU0000708111,2009,M05,1.501
APU0000708111,2009,M06,1.529
APU0000708111,2009,M07,1.495
APU0000708111,2009,M08,1.632
APU0000708111,2009,M09,1.627
APU0000708111,2009,M10,1.595
APU0000708111,2009,M11,1.705
APU0000708111,2009,M12,1.772
APU0000708111,2010,M01,1.789
APU0000708111,2010,M02,1.872
APU0000708111,2010,M03,1.822
APU0000708111,2010,M04,1.779
APU0000708111,2010,M05,1.523
APU0000708111,2010,M06,1.494
APU0000708111,2010,M07,1.441
APU0000708111,2010,M08,1.519
APU0000708111,2010,M09,1.753
APU0000708111,2010,M10,1.456
APU0000708111,2010,M11,1.675
APU0000708111,2010,M12,1.793
APU0000708111,2011,M01,1.806
APU0000708111,2011,M02,1.708
APU0000708111,2011,M03,1.732
APU0000708111,2011,M04,1.727
APU0000708111,2011,M05,1.692
APU0000708111,2011,M06,1.683
APU0000708111,2011,M07,1.647
APU0000708111,2011,M08,1.711
APU0000708111,2011,M09,1.947
APU0000708111,2011,M10,1.871
APU0000708111,2011,M11,1.836
APU0000708111,2011,M12,1.874
APU0000708111,2012,M01,1.939
APU0000708111,2012,M02,1.798
APU0000708111,2012,M03,1.774
APU0000708111,2012,M04,1.829
APU0000708111,2012,M05,1.691
APU0000708111,2012,M06,1.670
APU0000708111,2012,M07,1.648
APU0000708111,2012,M08,1.884
APU0000708111,2012,M09,1.889
APU0000708111,2012,M10,1.960
APU0000708111,2012,M11,1.963
APU0000708111,2012,M12,2.007
APU0000708111,2013,M01,1.933
APU0000708111,2013,M02,1.965
APU0000708111,2013,M03,1.925
APU0000708111,2013,M04,1.918
APU0000708111,2013,M05,1.870
APU0000708111,2013,M06,1.859
APU0000708111,2013,M07,1.833
APU0000708111,2013,M08,1.838
APU0000708111,2013,M09,1.897
APU0000708111,2013,M10,1.925
APU0000708111,2013,M11,1.925
APU0000708111,2013,M12,2.026
APU0000708111,2014,M01,2.008
APU0000708111,2014,M02,1.998
APU0000708111,2014,M03,2.061
APU0000708111,2014,M04,2.119
APU0000708111,2014,M05,1.996
APU0000708111,2014,M06,1.948
APU0000708111,2014,M07,1.950
APU0000708111,2014,M08,1.979
APU0000708111,2014,M09,1.970
APU0000708111,2014,M10,1.951
APU0000708111,2014,M11,2.032
APU0000708111,2014,M12,2.210
APU0000708111,2015,M01,2.113
APU0000708111,2015,M02,2.088
APU0000708111,2015,M03,2.133
APU0000708111,2015,M04,2.065
APU0000708111,2015,M05,1.962
APU0000708111,2015,M06,2.570
APU0000708111,2015,M07,2.570
APU0000708111,2015,M08,2.943
APU0000708111,2015,M09,2.966
APU0000708111,2015,M10,2.808
APU0000708111,2015,M11,2.664
APU0000708111,2015,M12,2.751
APU0000708111,2016,M01,2.328
APU0000708111,2016,M02,2.267
APU0000708111,2016,M03,2.081
APU0000708111,2016,M04,1.793
APU0000708111,2016,M05,1.684
APU0000708111,2016,M06,1.491
APU0000708111,2016,M07,1.546
APU0000708111,2016,M08,1.455
APU0000708111,2016,M09,1.471
APU0000708111,2016,M10,1.390
APU0000708111,2016,M11,1.321
APU0000708111,2016,M12,1.383
APU0000708111,2017,M01,1.599
APU0000708111,2017,M02,1.464
APU0000708111,2017,M03,1.404
APU0000708111,2017,M04,1.409
APU0000708111,2017,M05,1.414
APU0000708111,2017,M06,1.332
APU0000708111,2017,M07,1.333
APU0000708111,2017,M08,1.367
APU0000708111,2017,M09,1.422
APU0000708111,2017,M10,1.540
APU0000708111,2017,M11,1.506
APU0000708111,2017,M12,1.815
APU0000708111,2018,M01,1.769
APU0000708111,2018,M02,1.755
APU0000708111,2018,M03,1.831
APU0000708111,2018,M04,2.081
APU0000708111,2018,M05,1.987
APU0000708111,2018,M06,1.628
APU0000708111,2018,M07,1.725
APU0000708111,2018,M08,1.622
APU0000708111,2018,M09,1.651
APU0000708111,2018,M10,1.660
APU0000708111,2018,M11,1.596
APU0000708111,2018,M12,1.595
APU0000708111,2019,M01,1.554
APU0000708111,2019,M02,1.557
APU0000708111,2019,M03,1.544
APU0000708111,2019,M04,1.463
APU0000708111,2019,M05,1.362
APU0000708111,2019,M06,1.203
APU0000708111,2019,M07,1.243
APU0000708111,2019,M08,1.219
APU0000708111,2019,M09,1.383
APU0000708111,2019,M10,1.282
APU0000708111,2019,M11,1.405
APU0000708111,2019,M12,1.535
APU0000708111,2020,M01,1.461
APU0000708111,2020,M02,1.449
APU0000708111,2020,M03,1.525
APU0000708111,2020,M04,2.019
APU0000708111,2020,M05,1.640
APU0000708111,2020,M06,1.554
APU0000708111,2020,M07,1.401
APU0000708111,2020,M08,1.328
APU0000708111,2020,M09,1.353
APU0000708111,2020,M10,1.408
APU0000708111,2020,M11,1.450
APU0000708111,2020,M12,1.481
APU0000708111,2021,M01,1.466
APU0000708111,2021,M02,1.597
APU0000708111,2021,M03,1.625
APU0000708111,2021,M04,1.620
APU0000708111,2021,M05,1.625
APU0000708111,2021,M06,1.642
APU0000708111,2021,M07,1.642
APU0000708111,2021,M08,1.709
APU0000708111,2021,M09,1.835
APU0000708111,2021,M10,1.821
APU0000708111,2021,M11,1.718
APU0000708111,2021,M12,1.788
APU0000708111,2022,M01,1.929
APU0000708111,2022,M02,2.005
APU0000708111,2022,M03,2.046
APU0000708111,2022,M04,2.520
APU0000708111,2022,M05,2.863
APU0000708111,2022,M06,2.707
APU0000708111,2022,M07,2.936
APU0000708111,2022,M08,3.116
APU0000708111,2022,M09,2.902
APU0000708111,2022,M10,3.419
APU0000708111,2022,M11,3.589
APU0000708111,2022,M12,4.250
APU0000708111,2023,M01,4.823
APU0000708111,2023,M02,4.211
APU0000708111,2023,M03,3.446
APU0000708111,2023,M04,3.270
APU0000708111,2023,M05,2.666
APU0000708111,2023,M06,2.219
APU0000708111,2023,M07,2.094
APU0000708111,2023,M08,2.043
APU0000708111,2023,M09,2.065
APU0000708111,2023,M10,2.072
APU0000701111,1980,M01,0.203
APU0000701111,1980,M02,0.205
APU0000701111,1980,M03,0.211
APU0000701111,1980,M04,0.206
APU0000701111,1980,M05,0.207
APU0000701111,1980,M06,0.210
APU0000701111,1980,M07,0.214
APU0000701111,1980,M08,0.215
APU0000701111,1980,M09,0.214
APU0000701111,1980,M10,0.212
APU0000701111,1980,M11,0.211
APU0000701111,1980,M12,0.211
APU0000701111,1981,M01,0.217
APU0000701111,1981,M02,0.222
APU0000701111,1981,M03,0.224
APU0000701111,1981,M04,0.225
APU0000701111,1981,M05,0.227
APU0000701111,1981,M06,0.228
APU0000701111,1981,M07,0.228
APU0000701111,1981,M08,0.230
APU0000701111,1981,M09,0.225
APU0000701111,1981,M10,0.226
APU0000701111,1981,M11,0.221
APU0000701111,1981,M12,0.218
APU0000701111,1982,M01,0.224
APU0000701111,1982,M02,0.226
APU0000701111,1982,M03,0.223
APU0000701111,1982,M04,0.220
APU0000701111,1982,M05,0.228
APU0000701111,1982,M06,0.227
APU0000701111,1982,M07,0.232
APU0000701111,1982,M08,0.227
APU0000701111,1982,M09,0.223
APU0000701111,1982,M10,0.221
APU0000701111,1982,M11,0.216
APU0000701111,1982,M12,0.216
APU0000701111,1983,M01,0.217
APU0000701111,1983,M02,0.214
APU0000701111,1983,M03,0.211
APU0000701111,1983,M04,0.213
APU0000701111,1983,M05,0.216
APU0000701111,1983,M06,0.223
APU0000701111,1983,M07,0.223
APU0000701111,1983,M08,0.227
APU0000701111,1983,M09,0.223
APU0000701111,1983,M10,0.219
APU0000701111,1983,M11,0.217
APU0000701111,1983,M12,0.211
APU0000701111,1984,M01,0.213
APU0000701111,1984,M02,0.216
